314861,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:03:44.653556
668606,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:03:44.776073
14344924,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:06:09.790042
10061437,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,2,0.5,0.4,0.4444444444444445,17,2017-07-17 14:06:28.569417
10903275,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:07:07.682534
54521,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:07:53.671930
652735,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,16,2017-07-17 14:08:07.065396
9142727,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,2,0.5,0.6666666666666666,0.5714285714285715,17,2017-07-17 14:09:28.334979
565501,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:09:28.527511
11626792,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,18,2017-07-17 14:10:55.452911
60862,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:10:55.571313
7440,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:11:02.138631
48523,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:11:21.857371
9248967,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:12:18.495229
4739043,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,17,2017-07-17 14:13:07.511160
10257235,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,18,2017-07-17 14:13:52.845349
9499,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,16,2017-07-17 14:14:33.501696
429532,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:15:05.836192
11117574,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:15:30.881823
1353138,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:15:30.977581
9315193,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:15:41.672589
3779321,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,3,0.75,0.5,0.6,12,2017-07-17 14:15:43.906481
9962233,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,19,2017-07-17 14:17:02.742835
3769914,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:19:31.004417
10514814,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:20:56.466121
9690351,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,17,2017-07-17 14:22:04.709586
4978533,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,16,2017-07-17 14:22:42.706116
4324571,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.125,0.16666666666666666,18,2017-07-17 14:23:29.813677
748573,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:24:05.111325
11080150,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:24:52.518646
3680878,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:26:00.596573
4697801,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,14,2017-07-17 14:26:02.975057
687857,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:26:03.098858
3921987,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,18,2017-07-17 14:27:12.046768
7101956,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,17,2017-07-17 14:28:40.546482
123208,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:29:26.420902
959718,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:30:36.409396
9102538,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,15,2017-07-17 14:30:54.027006
1523191,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,17,2017-07-17 14:31:14.194931
9942601,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,2,0.5,0.5,0.5,18,2017-07-17 14:32:41.987526
839336,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:34:17.195571
1364456,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:35:23.261403
9647883,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,17,2017-07-17 14:35:59.217155
329510,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:36:04.344268
9618001,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:36:28.555927
784343,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:37:38.017637
4504437,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:38:20.712456
1141080,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:38:20.826264
4766160,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:39:44.184587
782673,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,18,2017-07-17 14:40:26.629989
9261711,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,17,2017-07-17 14:41:03.138556
9701993,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:42:19.735190
1167595,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:43:29.502972
4721679,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:44:17.924436
4249633,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,17,2017-07-17 14:44:24.171663
10105197,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,2,0.5,0.4,0.4444444444444445,17,2017-07-17 14:44:41.192251
1167574,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:47:10.176857
211492,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:47:10.332326
10284571,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,16,2017-07-17 14:47:24.303269
6383098,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:48:52.015928
802275,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.5,0.5,0.5,1,2017-07-17 14:48:52.152753
1028607,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:48:52.254119
9251891,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,18,2017-07-17 14:50:20.377559
19409,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,17,2017-07-17 14:51:45.520302
551996,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.5,0.3333333333333333,14,2017-07-17 14:51:50.456550
9605734,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:52:09.758651
1195189,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,16,2017-07-17 14:52:39.078743
9060690,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,17,2017-07-17 14:53:02.442212
95427,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:53:32.506900
3918474,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:56:50.854320
3906628,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,2,0.5,0.4,0.4444444444444445,18,2017-07-17 14:57:30.403462
4413738,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:58:14.743768
380155,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:58:49.724472
3785570,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:59:19.068410
10236111,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.5,0.3333333333333333,18,2017-07-17 15:02:19.919829
1370349,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 15:02:39.072387
35018,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,16,2017-07-17 15:03:06.538883
683762,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 15:04:25.183869
252249,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,17,2017-07-17 15:05:11.622870
4002392,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 15:05:50.676054
4774319,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 15:06:30.006852
13194551,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,2,0.5,0.5,0.5,17,2017-07-17 15:06:48.503276
285082,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,18,2017-07-17 15:09:10.415595
4685648,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,17,2017-07-17 15:09:33.484048
9953918,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,19,2017-07-17 15:13:10.888303
4016160,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 15:15:08.757003
