10561862,omega,0.500750985,0.499249015,phi,0.348662192,0.315476681,0.335861127,count precision recall f1 iter,1,0.2,0.2,0.2,14,47:31.5
460977,omega,0.498693802,0.501306198,phi,0.308841049,0.38334224,0.307816711,count precision recall f1 iter,1,0.2,0.125,0.153846154,27,49:05.4
9624095,omega,0.499840764,0.500159236,phi,0.380195599,0.240307259,0.379497141,count precision recall f1 iter,0,0,0,0,23,49:56.6
959147,omega,0.500522507,0.499477493,phi,0.333756661,0.333096198,0.333147141,count precision recall f1 iter,0,0,0,0,23,50:54.7
9621454,omega,0.500121218,0.499878782,phi,0.331013925,0.337819555,0.33116652,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,14,54:13.4
4422616,omega,0.499590954,0.500409046,phi,0.302380552,0.398397613,0.299221835,count precision recall f1 iter,1,0.2,0.333333333,0.25,26,55:11.2
997055,omega,0.500070662,0.499929338,phi,0.196704364,0.610509718,0.192785918,count precision recall f1 iter,1,0.2,0.333333333,0.25,22,56:06.8
13809567,omega,0.501330904,0.498669096,phi,0.337538253,0.322460679,0.340001068,count precision recall f1 iter,1,0.2,0.083333333,0.117647059,17,57:53.7
663987,omega,0.499404548,0.500595452,phi,0.263615911,0.480159633,0.256224456,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,27,59:17.7
1167659,omega,0.501600693,0.498399307,phi,0.339468421,0.314847278,0.345684301,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,24,59:29.7
11279489,omega,0.502182831,0.497817169,phi,0.340073489,0.321399973,0.338526538,count precision recall f1 iter,0,0,0,0,19,00:03.5
4882089,omega,0.500151391,0.499848609,phi,0.463440345,0.049178371,0.487381284,count precision recall f1 iter,0,0,0,0,23,00:43.4
10925003,omega,0.500397557,0.499602443,phi,0.33148458,0.338801385,0.329714035,count precision recall f1 iter,1,0.2,0.333333333,0.25,11,01:08.0
10971362,omega,0.499799982,0.500200018,phi,0.333244706,0.335121257,0.331634037,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,22,03:00.1
3809174,omega,0.49983299,0.50016701,phi,0.347600831,0.300942003,0.351457166,count precision recall f1 iter,1,0.2,0.2,0.2,25,03:43.6
9727373,omega,0.500077156,0.499922844,phi,0.373193155,0.253343938,0.373462908,count precision recall f1 iter,1,0.2,0.25,0.222222222,25,04:15.1
10151654,omega,0.500979203,0.499020797,phi,0.353841195,0.293670517,0.352488288,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,15,06:25.9
5070260,omega,0.499982063,0.500017937,phi,0.339171163,0.318952914,0.341875923,count precision recall f1 iter,1,0.2,0.2,0.2,28,08:53.1
9606991,omega,0.501859143,0.498140857,phi,0.267769504,0.471876195,0.260354301,count precision recall f1 iter,1,0.2,0.333333333,0.25,19,09:03.8
103469,omega,0.501646796,0.498353204,phi,0.33603273,0.328179129,0.335788141,count precision recall f1 iter,0,0,0,0,23,09:39.2
13928451,omega,0.501370904,0.498629096,phi,0.324077879,0.347734799,0.328187322,count precision recall f1 iter,1,0.2,0.333333333,0.25,22,10:15.3
2916145,omega,0.498356621,0.501643379,phi,0.156060631,0.685195729,0.15874364,count precision recall f1 iter,0,0,0,0,29,11:23.5
93113,omega,0.499775681,0.500224319,phi,0.488831753,0.017893499,0.493274748,count precision recall f1 iter,1,0.2,0.25,0.222222222,18,11:51.9
954813,omega,0.500701319,0.499298681,phi,0.340245805,0.326235918,0.333518278,count precision recall f1 iter,1,0.2,0.142857143,0.166666667,19,13:35.1
13083411,omega,0.500831585,0.499168415,phi,0.33641996,0.325024258,0.338555782,count precision recall f1 iter,0,0,0,0,15,15:55.9
406323,omega,0.500597246,0.499402754,phi,0.150711177,0.705793145,0.143495678,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,21,16:15.5
13802275,omega,0.502573118,0.497426882,phi,0.328493402,0.34441481,0.327091788,count precision recall f1 iter,1,0.2,0.333333333,0.25,18,16:49.7
